HD6268 (Flux) (Lin          npts=38100
      2.658177E+03        2.301498E-01
      2.658199E+03        2.300808E-01
      2.658221E+03        2.298801E-01
      2.658242E+03        2.296053E-01
      2.658264E+03        2.292878E-01
      2.658285E+03        2.289238E-01
      2.658307E+03        2.285248E-01
      2.658328E+03        2.282129E-01
      2.65835E+03        2.280254E-01
      2.658372E+03        2.279137E-01
      2.658393E+03        2.278574E-01
      2.658415E+03         2.27812E-01
      2.658436E+03         2.27799E-01
      2.658458E+03        2.278335E-01
      2.658479E+03        2.278393E-01
      2.658501E+03        2.278308E-01
      2.658523E+03        2.278541E-01
      2.658544E+03        2.278792E-01
      2.658566E+03        2.279327E-01
      2.658587E+03        2.279901E-01
      2.658609E+03        2.280481E-01
      2.65863E+03        2.281389E-01
      2.658652E+03        2.282451E-01
      2.658674E+03        2.284184E-01
      2.658695E+03        2.286879E-01
      2.658717E+03        2.289945E-01
      2.658738E+03        2.292888E-01
      2.65876E+03         2.29579E-01
      2.658782E+03        2.298799E-01
      2.658803E+03        2.301426E-01
      2.658825E+03        2.303191E-01
      2.658846E+03          2.3044E-01
      2.658868E+03        2.305032E-01
      2.658889E+03         2.30504E-01
      2.658911E+03         2.30476E-01
      2.658933E+03        2.303771E-01
      2.658954E+03        2.302246E-01
      2.658976E+03        2.300395E-01
      2.658997E+03         2.29773E-01
      2.659019E+03        2.294406E-01
      2.65904E+03        2.290882E-01
      2.659062E+03        2.287146E-01
      2.659084E+03        2.283022E-01
      2.659105E+03        2.279091E-01
      2.659127E+03        2.275581E-01
      2.659148E+03         2.27211E-01
      2.65917E+03        2.268856E-01
      2.659191E+03        2.265943E-01
      2.659213E+03        2.262797E-01
      2.659235E+03         2.25944E-01
      2.659256E+03        2.256259E-01
      2.659278E+03        2.252951E-01
      2.659299E+03         2.24942E-01
      2.659321E+03        2.246279E-01
      2.659343E+03        2.243761E-01
      2.659364E+03        2.241543E-01
      2.659386E+03        2.239654E-01
      2.659407E+03        2.238085E-01
      2.659429E+03        2.236398E-01
      2.65945E+03         2.23411E-01
      2.659472E+03        2.231484E-01
      2.659494E+03        2.228871E-01
      2.659515E+03        2.225852E-01
      2.659537E+03         2.22211E-01
      2.659558E+03        2.218028E-01
      2.65958E+03        2.213402E-01
      2.659601E+03        2.208178E-01
      2.659623E+03        2.203162E-01
      2.659645E+03        2.198289E-01
      2.659666E+03        2.194216E-01
      2.659688E+03        2.191398E-01
      2.659709E+03        2.189433E-01
      2.659731E+03        2.188155E-01
      2.659752E+03        2.187025E-01
      2.659774E+03        2.185731E-01
      2.659796E+03        2.184041E-01
      2.659817E+03        2.181875E-01
      2.659839E+03        2.179327E-01
      2.65986E+03        2.176586E-01
      2.659882E+03        2.173196E-01
      2.659904E+03        2.168734E-01
      2.659925E+03        2.163677E-01
      2.659947E+03        2.158735E-01
      2.659968E+03        2.154567E-01
      2.65999E+03         2.15113E-01
      2.660011E+03        2.148287E-01
      2.660033E+03        2.145729E-01
      2.660055E+03        2.143371E-01
      2.660076E+03        2.141508E-01
      2.660098E+03         2.13988E-01
      2.660119E+03        2.137973E-01
      2.660141E+03        2.135508E-01
      2.660162E+03        2.133212E-01
      2.660184E+03        2.131376E-01
      2.660206E+03         2.12933E-01
      2.660227E+03        2.127297E-01
      2.660249E+03        2.126139E-01
      2.66027E+03        2.126467E-01
      2.660292E+03        2.127798E-01
      2.660313E+03         2.12913E-01
      2.660335E+03        2.130114E-01
      2.660357E+03        2.130661E-01
      2.660378E+03        2.131098E-01
      2.6604E+03        2.131638E-01
      2.660421E+03         2.13207E-01
      2.660443E+03        2.132418E-01
      2.660464E+03        2.133241E-01
      2.660486E+03        2.134645E-01
      2.660508E+03        2.136502E-01
      2.660529E+03        2.138826E-01
      2.660551E+03        2.141139E-01
      2.660572E+03        2.143825E-01
      2.660594E+03        2.146299E-01
      2.660616E+03        2.147758E-01
      2.660637E+03         2.14882E-01
      2.660659E+03        2.149669E-01
      2.66068E+03         2.15047E-01
      2.660702E+03        2.151507E-01
      2.660723E+03        2.152629E-01
      2.660745E+03        2.153331E-01
      2.660767E+03        2.153659E-01
      2.660788E+03        2.153936E-01
      2.66081E+03        2.153979E-01
      2.660831E+03        2.153992E-01
      2.660853E+03           2.154E-01
      2.660874E+03        2.154009E-01
      2.660896E+03        2.154308E-01
      2.660918E+03        2.154286E-01
      2.660939E+03        2.153832E-01
      2.660961E+03        2.153269E-01
      2.660982E+03        2.153111E-01
      2.661004E+03         2.15374E-01
      2.661025E+03        2.154384E-01
      2.661047E+03        2.154517E-01
      2.661069E+03        2.155015E-01
      2.66109E+03        2.156231E-01
      2.661112E+03        2.157555E-01
      2.661133E+03         2.15861E-01
      2.661155E+03        2.159745E-01
      2.661177E+03        2.160905E-01
      2.661198E+03        2.161454E-01
      2.66122E+03        2.161394E-01
      2.661241E+03        2.160282E-01
      2.661263E+03        2.157512E-01
      2.661284E+03        2.153184E-01
      2.661306E+03         2.14787E-01
      2.661328E+03         2.14219E-01
      2.661349E+03        2.136445E-01
      2.661371E+03        2.131035E-01
      2.661392E+03        2.126099E-01
      2.661414E+03        2.121028E-01
      2.661435E+03         2.11569E-01
      2.661457E+03        2.110578E-01
      2.661479E+03        2.105759E-01
      2.6615E+03        2.100837E-01
      2.661522E+03        2.095913E-01
      2.661543E+03          2.0908E-01
      2.661565E+03        2.085793E-01
      2.661586E+03        2.081339E-01
      2.661608E+03        2.077598E-01
      2.66163E+03        2.074655E-01
      2.661651E+03        2.072303E-01
      2.661673E+03        2.070401E-01
      2.661694E+03        2.068962E-01
      2.661716E+03        2.068133E-01
      2.661738E+03        2.067959E-01
      2.661759E+03        2.068449E-01
      2.661781E+03        2.069593E-01
      2.661802E+03        2.071328E-01
      2.661824E+03        2.073326E-01
      2.661845E+03        2.074838E-01
      2.661867E+03          2.0757E-01
      2.661889E+03        2.075827E-01
      2.66191E+03        2.075053E-01
      2.661932E+03        2.073188E-01
      2.661953E+03         2.07059E-01
      2.661975E+03        2.067509E-01
      2.661996E+03        2.063949E-01
      2.662018E+03        2.059867E-01
      2.66204E+03        2.055469E-01
      2.662061E+03        2.051435E-01
      2.662083E+03        2.048063E-01
      2.662104E+03        2.045368E-01
      2.662126E+03        2.043221E-01
      2.662147E+03        2.041623E-01
      2.662169E+03        2.040539E-01
      2.662191E+03        2.039837E-01
      2.662212E+03        2.039288E-01
      2.662234E+03        2.039016E-01
      2.662255E+03        2.039148E-01
      2.662277E+03        2.039712E-01
      2.662299E+03        2.040691E-01
      2.66232E+03        2.041706E-01
      2.662342E+03        2.042666E-01
      2.662363E+03        2.043488E-01
      2.662385E+03        2.043915E-01
      2.662406E+03        2.043871E-01
      2.662428E+03        2.043376E-01
      2.66245E+03        2.042387E-01
      2.662471E+03        2.040725E-01
      2.662493E+03        2.038579E-01
      2.662514E+03        2.035911E-01
      2.662536E+03        2.033089E-01
      2.662557E+03        2.030501E-01
      2.662579E+03        2.028331E-01
      2.662601E+03        2.027163E-01
      2.662622E+03        2.026597E-01
      2.662644E+03        2.026152E-01
      2.662665E+03        2.025638E-01
      2.662687E+03        2.025332E-01
      2.662709E+03        2.025265E-01
      2.66273E+03        2.025024E-01
      2.662752E+03        2.025048E-01
      2.662773E+03        2.025655E-01
      2.662795E+03        2.026648E-01
      2.662816E+03        2.028071E-01
      2.662838E+03        2.029986E-01
      2.66286E+03        2.031874E-01
      2.662881E+03        2.034034E-01
      2.662903E+03        2.036856E-01
      2.662924E+03        2.040447E-01
      2.662946E+03        2.044845E-01
      2.662967E+03        2.049672E-01
      2.662989E+03        2.054685E-01
      2.663011E+03        2.059168E-01
      2.663032E+03        2.062874E-01
      2.663054E+03        2.065734E-01
      2.663075E+03        2.067959E-01
      2.663097E+03        2.069467E-01
      2.663119E+03        2.070232E-01
      2.66314E+03        2.070877E-01
      2.663162E+03        2.071526E-01
      2.663183E+03        2.072204E-01
      2.663205E+03        2.072794E-01
      2.663226E+03        2.073399E-01
      2.663248E+03        2.074489E-01
      2.66327E+03        2.076303E-01
      2.663291E+03        2.078703E-01
      2.663313E+03        2.081439E-01
      2.663334E+03        2.084098E-01
      2.663356E+03        2.086528E-01
      2.663377E+03        2.088809E-01
      2.663399E+03        2.090816E-01
      2.663421E+03        2.092457E-01
      2.663442E+03        2.093724E-01
      2.663464E+03        2.094848E-01
      2.663485E+03        2.095903E-01
      2.663507E+03        2.096956E-01
      2.663528E+03        2.098042E-01
      2.66355E+03        2.098918E-01
      2.663572E+03        2.099804E-01
      2.663593E+03        2.100831E-01
      2.663615E+03        2.102215E-01
      2.663636E+03        2.103981E-01
      2.663658E+03        2.105794E-01
      2.66368E+03        2.107264E-01
      2.663701E+03        2.107955E-01
      2.663723E+03        2.108184E-01
      2.663744E+03        2.108324E-01
      2.663766E+03        2.108519E-01
      2.663787E+03        2.109222E-01
      2.663809E+03        2.109821E-01
      2.663831E+03        2.109714E-01
      2.663852E+03        2.108606E-01
      2.663874E+03        2.105928E-01
      2.663895E+03        2.102412E-01
      2.663917E+03        2.098868E-01
      2.663938E+03         2.09559E-01
      2.66396E+03        2.093021E-01
      2.663982E+03        2.091482E-01
      2.664003E+03        2.090718E-01
      2.664025E+03        2.090226E-01
      2.664046E+03        2.089931E-01
      2.664068E+03        2.089931E-01
      2.66409E+03        2.090075E-01
      2.664111E+03        2.089779E-01
      2.664133E+03        2.088712E-01
      2.664154E+03        2.087118E-01
      2.664176E+03         2.08478E-01
      2.664197E+03         2.08181E-01
      2.664219E+03        2.078654E-01
      2.664241E+03        2.075286E-01
      2.664262E+03        2.071117E-01
      2.664284E+03        2.066072E-01
      2.664305E+03        2.061473E-01
      2.664327E+03        2.057903E-01
      2.664349E+03        2.055088E-01
      2.66437E+03        2.052562E-01
      2.664392E+03        2.049959E-01
      2.664413E+03        2.047424E-01
      2.664435E+03        2.044885E-01
      2.664456E+03        2.042132E-01
      2.664478E+03        2.039024E-01
      2.6645E+03        2.035283E-01
      2.664521E+03         2.03108E-01
      2.664543E+03        2.026903E-01
      2.664564E+03        2.022749E-01
      2.664586E+03        2.018792E-01
      2.664607E+03        2.015516E-01
      2.664629E+03        2.012579E-01
      2.664651E+03        2.009328E-01
      2.664672E+03        2.005768E-01
      2.664694E+03        2.002826E-01
      2.664715E+03        2.000737E-01
      2.664737E+03        1.999247E-01
      2.664759E+03        1.998331E-01
      2.66478E+03        1.997789E-01
      2.664802E+03        1.997315E-01
      2.664823E+03        1.995577E-01
      2.664845E+03        1.992449E-01
      2.664866E+03        1.989001E-01
      2.664888E+03        1.985975E-01
      2.66491E+03         1.98362E-01
      2.664931E+03        1.981661E-01
      2.664953E+03        1.979822E-01
      2.664974E+03        1.978169E-01
      2.664996E+03        1.976659E-01
      2.665018E+03        1.975428E-01
      2.665039E+03        1.974691E-01
      2.665061E+03        1.973896E-01
      2.665082E+03        1.973347E-01
      2.665104E+03        1.973345E-01
      2.665125E+03        1.973341E-01
      2.665147E+03        1.972946E-01
      2.665169E+03        1.971889E-01
      2.66519E+03        1.970426E-01
      2.665212E+03        1.968926E-01
      2.665233E+03        1.967415E-01
      2.665255E+03        1.966091E-01
      2.665276E+03        1.965132E-01
      2.665298E+03        1.964779E-01
      2.66532E+03        1.965012E-01
      2.665341E+03         1.96526E-01
      2.665363E+03        1.965368E-01
      2.665384E+03        1.965928E-01
      2.665406E+03        1.967185E-01
