#Raw data of wavelength and flux data for the star: HD6268
        Wavelength          Flux 
      2.291849E+03        8.033442E-15
      2.291868E+03         8.17553E-15
      2.291886E+03          6.5495E-15
      2.291905E+03        5.117504E-15
      2.291924E+03        3.859125E-15
      2.291942E+03        3.018439E-15
      2.291961E+03         3.02351E-15
      2.29198E+03        2.271111E-15
      2.291999E+03        1.259254E-15
      2.292017E+03        1.804831E-15
      2.292036E+03        4.325874E-15
      2.292055E+03        5.822034E-15
      2.292073E+03        6.023858E-15
      2.292092E+03         6.15026E-15
      2.292111E+03         5.11284E-15
      2.292129E+03        3.936553E-15
      2.292148E+03        5.757946E-15
      2.292167E+03         8.13201E-15
      2.292186E+03        9.002686E-15
      2.292204E+03        1.017064E-14
      2.292223E+03        1.154256E-14
      2.292242E+03        1.078306E-14
      2.29226E+03        7.515081E-15
      2.292279E+03        6.942749E-15
      2.292298E+03        1.030927E-14
      2.292316E+03         1.24072E-14
      2.292335E+03        1.164286E-14
      2.292354E+03        1.011395E-14
      2.292373E+03        7.410906E-15
      2.292391E+03          5.9016E-15
      2.29241E+03        8.085668E-15
      2.292429E+03        9.637937E-15
      2.292447E+03        8.511643E-15
      2.292466E+03        9.505406E-15
      2.292485E+03        1.456275E-14
      2.292503E+03         1.59659E-14
      2.292522E+03        1.074187E-14
      2.292541E+03        7.547283E-15
      2.29256E+03        7.213671E-15
      2.292578E+03        5.545069E-15
      2.292597E+03        3.345918E-15
      2.292616E+03        3.016534E-15
      2.292634E+03        6.077261E-15
      2.292653E+03        8.357517E-15
      2.292672E+03        7.676782E-15
      2.29269E+03        7.250206E-15
      2.292709E+03        8.239947E-15
      2.292728E+03         8.64925E-15
      2.292747E+03        7.706936E-15
      2.292765E+03        6.634634E-15
      2.292784E+03        5.472385E-15
      2.292803E+03        5.475058E-15
      2.292821E+03        7.942265E-15
      2.29284E+03        9.965727E-15
      2.292859E+03        1.116486E-14
      2.292877E+03        1.132934E-14
      2.292896E+03        7.957671E-15
      2.292915E+03        5.286568E-15
      2.292934E+03        5.903114E-15
      2.292952E+03        6.131453E-15
      2.292971E+03        5.413648E-15
      2.29299E+03        5.723865E-15
      2.293008E+03        5.110903E-15
      2.293027E+03        5.396554E-15
      2.293046E+03        9.555841E-15
      2.293064E+03        1.130294E-14
      2.293083E+03        1.043367E-14
      2.293102E+03        1.102722E-14
      2.293121E+03        1.237855E-14
      2.293139E+03        1.299334E-14
      2.293158E+03        1.256547E-14
      2.293177E+03        1.360319E-14
      2.293195E+03        1.818334E-14
      2.293214E+03        2.036617E-14
      2.293233E+03        1.435989E-14
      2.293251E+03        9.227746E-15
      2.29327E+03        9.665819E-15
      2.293289E+03        1.061649E-14
      2.293308E+03        1.256813E-14
      2.293326E+03        1.416272E-14
      2.293345E+03        1.173027E-14
      2.293364E+03        9.007396E-15
      2.293382E+03        7.849873E-15
      2.293401E+03        6.797388E-15
      2.29342E+03        5.138434E-15
      2.293438E+03        4.024856E-15
      2.293457E+03        5.143104E-15
      2.293476E+03        5.573783E-15
      2.293495E+03        3.827035E-15
      2.293513E+03          3.6468E-15
      2.293532E+03        7.461818E-15
      2.293551E+03        9.972112E-15
      2.293569E+03        8.550909E-15
      2.293588E+03        7.331882E-15
      2.293607E+03        8.053254E-15
      2.293625E+03        8.617285E-15
      2.293644E+03        8.871882E-15
      2.293663E+03        1.045263E-14
      2.293681E+03        1.374531E-14
      2.2937E+03        1.515861E-14
      2.293719E+03        1.322187E-14
      2.293738E+03        1.096019E-14
      2.293756E+03        8.790181E-15
      2.293775E+03        8.094222E-15
      2.293794E+03        9.018849E-15
      2.293812E+03        1.071917E-14
      2.293831E+03        1.388855E-14
      2.29385E+03        1.512137E-14
      2.293868E+03        1.335417E-14
      2.293887E+03        1.280682E-14
      2.293906E+03        1.380592E-14
      2.293925E+03        1.342649E-14
      2.293943E+03        1.080207E-14
      2.293962E+03         8.57799E-15
      2.293981E+03        6.999534E-15
      2.293999E+03        6.775274E-15
      2.294018E+03        1.095091E-14
      2.294037E+03        1.287596E-14
      2.294055E+03        8.219248E-15
      2.294074E+03        5.599321E-15
      2.294093E+03         5.65221E-15
      2.294111E+03        5.729165E-15
      2.29413E+03        8.355905E-15
      2.294149E+03        8.792565E-15
      2.294168E+03        5.661688E-15
      2.294186E+03        4.881236E-15
      2.294205E+03        6.524394E-15
      2.294224E+03        7.275828E-15
      2.294242E+03        7.372728E-15
      2.294261E+03        7.362039E-15
      2.29428E+03        6.431287E-15
      2.294298E+03        5.708299E-15
      2.294317E+03        5.614412E-15
      2.294336E+03        5.670082E-15
      2.294354E+03        6.933037E-15
      2.294373E+03        6.943539E-15
      2.294392E+03        3.884066E-15
      2.294411E+03        2.874246E-15
      2.294429E+03        6.642457E-15
      2.294448E+03        8.659192E-15
      2.294467E+03        6.248863E-15
      2.294485E+03        5.633625E-15
      2.294504E+03        8.746466E-15
      2.294523E+03        1.060348E-14
      2.294541E+03        1.100639E-14
      2.29456E+03        1.181552E-14
      2.294579E+03        1.192712E-14
      2.294598E+03        1.212445E-14
      2.294616E+03        1.401558E-14
      2.294635E+03        1.508835E-14
      2.294654E+03        1.268324E-14
      2.294672E+03        1.089984E-14
      2.294691E+03        1.005141E-14
      2.29471E+03        8.676455E-15
      2.294728E+03         8.18216E-15
      2.294747E+03        8.513161E-15
      2.294766E+03        9.137293E-15
      2.294784E+03        9.201285E-15
      2.294803E+03        6.768119E-15
      2.294822E+03        2.921612E-15
      2.294841E+03        5.228649E-16
      2.294859E+03        1.991463E-16
      2.294878E+03        2.656179E-15
      2.294897E+03        5.676615E-15
      2.294915E+03        7.411163E-15
      2.294934E+03        8.214209E-15
      2.294953E+03        7.704168E-15
      2.294971E+03        6.500931E-15
      2.29499E+03        6.482507E-15
      2.295009E+03        6.849597E-15
      2.295027E+03        6.164966E-15
      2.295046E+03        6.214215E-15
      2.295065E+03        8.157183E-15
      2.295084E+03        8.932984E-15
      2.295102E+03        7.606861E-15
      2.295121E+03        7.781108E-15
      2.29514E+03        9.246909E-15
      2.295158E+03        1.016798E-14
      2.295177E+03        1.212456E-14
      2.295196E+03        1.291912E-14
      2.295214E+03        1.187072E-14
      2.295233E+03        1.172149E-14
      2.295252E+03        9.165587E-15
      2.29527E+03        7.211644E-15
      2.295289E+03        9.538662E-15
      2.295308E+03        1.055194E-14
      2.295327E+03        8.853616E-15
      2.295345E+03         7.24272E-15
      2.295364E+03        7.062325E-15
      2.295383E+03        7.885595E-15
      2.295401E+03        6.813178E-15
      2.29542E+03        5.573476E-15
      2.295439E+03        7.207213E-15
      2.295457E+03        8.598593E-15
      2.295476E+03        8.687501E-15
      2.295495E+03        8.102466E-15
      2.295513E+03        5.989177E-15
      2.295532E+03        4.606965E-15
      2.295551E+03        6.806865E-15
      2.295569E+03        9.167941E-15
      2.295588E+03        8.299262E-15
      2.295607E+03        6.093151E-15
      2.295626E+03        4.702872E-15
      2.295644E+03         5.14923E-15
      2.295663E+03        7.642052E-15
      2.295682E+03        9.926125E-15
      2.2957E+03        9.492424E-15
      2.295719E+03        8.912067E-15
      2.295738E+03        1.265632E-14
      2.295756E+03        1.625693E-14
      2.295775E+03        1.498609E-14
      2.295794E+03        1.315192E-14
      2.295812E+03        1.080116E-14
      2.295831E+03        8.434522E-15
      2.29585E+03        8.380436E-15
      2.295869E+03        9.254485E-15
      2.295887E+03        1.293858E-14
      2.295906E+03        1.518755E-14
      2.295925E+03         1.24428E-14
      2.295943E+03        1.041997E-14
      2.295962E+03        9.473554E-15
      2.295981E+03        8.985041E-15
      2.295999E+03        1.072189E-14
      2.296018E+03        1.208919E-14
      2.296037E+03        1.234797E-14
      2.296055E+03        1.239529E-14
      2.296074E+03        1.005524E-14
      2.296093E+03         8.04955E-15
      2.296111E+03        1.032273E-14
      2.29613E+03        1.207063E-14
      2.296149E+03        1.089475E-14
      2.296168E+03        9.125137E-15
      2.296186E+03         5.63573E-15
      2.296205E+03        5.106871E-15
      2.296224E+03        1.219181E-14
      2.296242E+03        1.643422E-14
      2.296261E+03        1.140111E-14
      2.29628E+03        7.202524E-15
      2.296298E+03        7.852604E-15
      2.296317E+03        8.167161E-15
      2.296336E+03        6.548094E-15
      2.296354E+03        5.719057E-15
      2.296373E+03        5.921421E-15
      2.296392E+03        5.904262E-15
      2.29641E+03        8.386104E-15
      2.296429E+03        1.131304E-14
      2.296448E+03        1.200008E-14
      2.296467E+03        1.145528E-14
      2.296485E+03        1.011798E-14
      2.296504E+03        9.973232E-15
      2.296523E+03        1.224073E-14
      2.296541E+03        1.372271E-14
      2.29656E+03        1.200295E-14
      2.296579E+03        1.074586E-14
      2.296597E+03        1.107095E-14
      2.296616E+03        1.101909E-14
      2.296635E+03        1.310561E-14
      2.296653E+03        1.537354E-14
      2.296672E+03        1.366124E-14
      2.296691E+03        1.150582E-14
      2.296709E+03        1.254183E-14
      2.296728E+03        1.502011E-14
      2.296747E+03        1.926665E-14
      2.296766E+03        2.086665E-14
      2.296784E+03        1.438391E-14
      2.296803E+03        9.860855E-15
      2.296822E+03        1.166011E-14
      2.29684E+03        1.341951E-14
      2.296859E+03        1.300185E-14
      2.296878E+03        1.164381E-14
      2.296896E+03        9.499587E-15
      2.296915E+03        7.990244E-15
      2.296934E+03        1.070149E-14
      2.296952E+03        1.422238E-14
      2.296971E+03        1.259966E-14
      2.29699E+03        9.651543E-15
      2.297008E+03        1.004267E-14
      2.297027E+03        1.045732E-14
      2.297046E+03        9.042661E-15
      2.297065E+03        7.620942E-15
      2.297083E+03         7.56542E-15
      2.297102E+03        8.965637E-15
      2.297121E+03        1.080916E-14
      2.297139E+03        1.166835E-14
      2.297158E+03        9.939825E-15
      2.297177E+03        9.132963E-15
      2.297195E+03        1.475053E-14
      2.297214E+03        1.825003E-14
      2.297233E+03        1.565034E-14
      2.297251E+03         1.42998E-14
      2.29727E+03        1.139619E-14
      2.297289E+03         7.76727E-15
      2.297307E+03        7.690803E-15
      2.297326E+03         9.24354E-15
      2.297345E+03        9.674143E-15
      2.297363E+03        1.179175E-14
      2.297382E+03        1.152504E-14
      2.297401E+03        1.092826E-14
      2.29742E+03        9.867692E-15
      2.297438E+03        8.733989E-15
      2.297457E+03        7.497538E-15
      2.297476E+03        5.136562E-15
      2.297494E+03        1.195725E-15
      2.297513E+03       -4.148847E-16
      2.297532E+03        1.248132E-15
      2.29755E+03        3.095997E-15
      2.297569E+03        5.203523E-15
      2.297588E+03         6.65518E-15
      2.297606E+03        7.185531E-15
      2.297625E+03         6.66279E-15
      2.297644E+03        4.660854E-15
      2.297662E+03        3.881952E-15
      2.297681E+03        4.820857E-15
      2.2977E+03        7.242172E-15
      2.297718E+03        1.174547E-14
      2.297737E+03        1.262857E-14
      2.297756E+03        8.427464E-15
      2.297775E+03        5.937012E-15
      2.297793E+03        5.848872E-15
      2.297812E+03        6.174697E-15
      2.297831E+03        7.081828E-15
      2.297849E+03        7.500278E-15
      2.297868E+03        7.232535E-15
      2.297887E+03        4.967761E-15
      2.297905E+03       -1.010154E-16
      2.297924E+03       -8.905808E-16
      2.297943E+03        4.327936E-15
      2.297961E+03         6.32332E-15
      2.29798E+03        3.793608E-15
      2.297999E+03        4.278603E-15
      2.298017E+03        8.995836E-15
      2.298036E+03         8.95678E-15
      2.298055E+03        2.240893E-15
      2.298073E+03       -1.161314E-15
      2.298092E+03        8.795515E-17
      2.298111E+03        7.198578E-16
      2.29813E+03        4.851969E-16
      2.298148E+03       -1.653548E-16
      2.298167E+03       -1.399633E-15
      2.298186E+03       -9.798576E-16
      2.298204E+03        1.761365E-15
      2.298223E+03        5.418178E-15
      2.298242E+03        1.035993E-14
      2.29826E+03        1.228087E-14
